Sale Date,ISBN,Discount,ItemID,OrderID
13/09/2019,989-28-79-22562-9,,107274-31-6932,107274-35705
13/09/2019,989-28-229-6632-6,,107274-25-3507,107274-35706
13/09/2019,989-28-3705-492-6,,107274-69-625,107274-35706
13/09/2019,989-28-79-05670-4,,107274-31-4564,107274-35707
13/09/2019,989-28-229-7592-2,,107274-57-8227,107274-35707
13/09/2019,989-28-3705-007-2,,107274-12-3058,107274-35708
13/09/2019,989-28-79-71565-6,,107274-39-2463,107274-35708
13/09/2019,989-28-79-13801-1,,107274-13-4561,107274-35709
13/09/2019,989-28-3705-222-9,,107274-28-6032,107274-35709
13/09/2019,989-28-3705-222-9,,107274-47-425,107274-35709
13/09/2019,989-28-79-11297-4,,107274-28-9710,107274-35710
13/09/2019,989-28-229-0197-6,,107274-36-4337,107274-35710
13/09/2019,989-28-79-69807-2,,107274-72-4336,107274-35710
13/09/2019,989-28-79-14379-4,,107274-40-7186,107274-35711
13/09/2019,989-28-3705-007-2,,107274-43-2745,107274-35711
13/09/2019,989-28-229-1404-4,,107274-83-4601,107274-35711
13/09/2019,989-28-3705-222-9,,107274-43-7099,107274-35712
13/09/2019,989-28-3705-492-6,,107274-80-1632,107274-35712
13/09/2019,989-28-79-23023-4,,107274-81-6733,107274-35712
13/09/2019,989-28-3705-492-6,,107274-94-1447,107274-35712
14/09/2019,989-28-79-22871-2,0.15,107275-1-1981,107274-35916
14/09/2019,989-28-3705-987-7,,107275-36-8037,107275-35713
14/09/2019,989-28-3705-007-2,,107275-39-5578,107275-35714
14/09/2019,989-28-3705-138-3,,107275-59-8618,107275-35715
14/09/2019,989-28-3705-966-2,,107275-83-8373,107275-35716
14/09/2019,989-28-3705-007-2,,107275-50-2208,107275-35717
14/09/2019,989-28-3705-007-2,,107275-22-4317,107275-35718
14/09/2019,989-28-3705-007-2,0.13,107275-42-6664,107275-35719
14/09/2019,989-28-3705-007-2,,107275-2-6220,107275-35720
14/09/2019,989-28-3705-987-7,,107275-37-8124,107275-35721
14/09/2019,989-28-3705-007-2,,107275-72-5737,107275-35722
14/09/2019,989-28-3705-987-7,,107275-44-3742,107275-35723
14/09/2019,989-28-3705-007-2,,107275-58-6037,107275-35724
14/09/2019,989-28-3705-007-2,,107275-65-5611,107275-35725
14/09/2019,989-28-3705-987-7,,107275-38-3139,107275-35726
14/09/2019,989-28-3705-649-4,,107275-92-5523,107275-35727
14/09/2019,989-28-3705-007-2,,107275-1-946,107275-35728
14/09/2019,989-28-3705-007-2,,107275-31-7354,107275-35729
14/09/2019,989-28-3705-007-2,,107275-25-9613,107275-35730
14/09/2019,989-28-3705-007-2,,107275-96-9133,107275-35731
14/09/2019,989-28-3705-987-7,,107275-50-4609,107275-35732
14/09/2019,989-28-3705-987-7,,107275-46-2399,107275-35733
14/09/2019,989-28-3705-369-1,,107275-24-9718,107275-35734
14/09/2019,989-28-3705-987-7,,107275-83-4913,107275-35735
14/09/2019,989-28-3705-007-2,,107275-66-4198,107275-35736
14/09/2019,989-28-79-52883-6,,107275-51-3469,107275-35737
14/09/2019,989-28-79-21991-8,,107275-66-8964,107275-35738
14/09/2019,989-28-79-01991-4,,107275-51-4966,107275-35739
14/09/2019,989-28-79-21991-8,,107275-56-6528,107275-35740
14/09/2019,989-28-79-01991-4,,107275-45-2028,107275-35741
14/09/2019,989-28-79-11297-4,,107275-1-8350,107275-35742
14/09/2019,989-28-79-22871-2,,107275-49-2570,107275-35743
14/09/2019,989-28-79-82197-5,,107275-26-7507,107275-35744
14/09/2019,989-28-79-21991-8,,107275-97-6830,107275-35745
14/09/2019,989-28-79-22871-2,,107275-45-8274,107275-35746
14/09/2019,989-28-79-01991-4,,107275-78-8234,107275-35747
14/09/2019,989-28-79-18127-7,,107275-35-3587,107275-35748
14/09/2019,989-28-79-18127-7,,107275-28-3332,107275-35749
14/09/2019,989-28-79-16826-1,,107275-53-8164,107275-35750
14/09/2019,989-28-79-04510-4,,107275-57-6605,107275-35751
14/09/2019,989-28-79-82197-5,,107275-4-2627,107275-35752
14/09/2019,989-28-79-82197-5,,107275-63-229,107275-35753
14/09/2019,989-28-79-45675-7,,107275-36-9867,107275-35754
14/09/2019,989-28-79-82749-6,,107275-89-4985,107275-35755
14/09/2019,989-28-79-13871-4,,107275-1-1128,107275-35756
14/09/2019,989-28-79-82749-6,,107275-40-3872,107275-35757
14/09/2019,989-28-79-82749-6,,107275-98-9888,107275-35758
14/09/2019,989-28-79-05670-4,,107275-78-1425,107275-35759
14/09/2019,989-28-79-82749-6,,107275-10-9484,107275-35760
14/09/2019,989-28-79-13871-4,,107275-1-7159,107275-35761
14/09/2019,989-28-79-05670-4,,107275-12-2145,107275-35762
14/09/2019,989-28-79-69807-2,,107275-52-5752,107275-35763
14/09/2019,989-28-79-05670-4,,107275-63-9245,107275-35764
14/09/2019,989-28-79-82749-6,,107275-51-4138,107275-35765
14/09/2019,989-28-79-82749-6,,107275-1-1099,107275-35766
14/09/2019,989-28-79-13871-4,,107275-5-3794,107275-35767
14/09/2019,989-28-79-82125-8,,107275-84-7562,107275-35768
14/09/2019,989-28-79-13871-4,,107275-5-3793,107275-35769
14/09/2019,989-28-79-69807-2,,107275-10-2732,107275-35770
14/09/2019,989-28-79-13871-4,,107275-32-7865,107275-35771
14/09/2019,989-28-79-13871-4,,107275-1-1127,107275-35772
14/09/2019,989-28-79-13871-4,,107275-32-7864,107275-35773
14/09/2019,989-28-79-82749-6,,107275-10-9483,107275-35774
14/09/2019,989-28-79-05670-4,,107275-60-7173,107275-35775
14/09/2019,989-28-79-69807-2,,107275-52-5751,107275-35776
14/09/2019,989-28-79-82749-6,,107275-1-1098,107275-35777
14/09/2019,989-28-79-69807-2,,107275-7-8272,107275-35778
14/09/2019,989-28-79-69807-2,,107275-22-1940,107275-35779
14/09/2019,989-28-79-05670-4,,107275-73-4445,107275-35780
14/09/2019,989-28-79-69807-2,,107275-22-1939,107275-35781
14/09/2019,989-28-79-05670-4,,107275-28-9708,107275-35782
14/09/2019,989-28-79-69807-2,,107275-95-3694,107275-35783
14/09/2019,989-28-79-05670-4,0.13,107275-42-536,107275-35784
14/09/2019,989-28-79-82749-6,,107275-40-3871,107275-35785
14/09/2019,989-28-79-82749-6,,107275-89-4984,107275-35786
14/09/2019,989-28-79-13871-4,,107275-27-1664,107275-35787
14/09/2019,989-28-79-69807-2,,107275-10-2731,107275-35788
14/09/2019,989-28-654-6930-3,,107275-41-8491,107275-35789
14/09/2019,989-28-654-0047-4,,107275-84-6634,107275-35790
14/09/2019,989-28-229-9769-6,,107275-67-9471,107275-35791
14/09/2019,989-28-229-9769-6,,107275-29-4724,107275-35792
14/09/2019,989-28-229-0197-6,,107275-53-4965,107275-35793
14/09/2019,989-28-229-6632-6,,107275-18-8878,107275-35794
14/09/2019,989-28-229-1404-4,,107275-33-7448,107275-35795
14/09/2019,989-28-229-6632-6,,107275-46-5104,107275-35796
14/09/2019,989-28-229-3157-7,,107275-64-9506,107275-35797
14/09/2019,989-28-229-6632-6,,107275-10-8450,107275-35798
14/09/2019,989-28-229-3157-7,,107275-77-9853,107275-35799
14/09/2019,989-28-229-6632-6,,107275-57-5686,107275-35800
14/09/2019,989-28-229-6632-6,,107275-51-3364,107275-35801
14/09/2019,989-28-229-1404-4,,107275-64-8723,107275-35802
14/09/2019,989-28-229-6632-6,,107275-14-1226,107275-35803
14/09/2019,989-28-229-1404-4,,107275-69-4973,107275-35804
14/09/2019,989-28-229-9769-6,,107275-34-1857,107275-35805
14/09/2019,989-28-229-1404-4,,107275-39-5786,107275-35806
14/09/2019,989-28-229-0197-6,,107275-82-1317,107275-35807
14/09/2019,989-28-229-5891-8,0.1,107275-50-2568,107275-35808
14/09/2019,989-28-229-7592-2,,107275-28-5728,107275-35809
14/09/2019,989-28-229-9769-6,,107275-13-7157,107275-35810
14/09/2019,989-28-229-7592-2,,107275-72-2309,107275-35811
14/09/2019,989-28-229-9769-6,,107275-47-5746,107275-35812
14/09/2019,989-28-79-43574-5,,107275-11-3537,107275-35813
14/09/2019,989-28-79-74374-1,,107275-31-3044,107275-35814
14/09/2019,989-28-79-74374-1,,107275-89-1160,107275-35815
14/09/2019,989-28-79-26824-4,,107275-6-7430,107275-35816
14/09/2019,989-28-79-74374-1,,107275-85-852,107275-35817
14/09/2019,989-28-79-68089-3,0.05,107275-37-7692,107275-35818
14/09/2019,989-28-79-26824-4,,107275-87-8442,107275-35819
14/09/2019,989-28-79-13801-1,,107275-90-3807,107275-35820
14/09/2019,989-28-79-43574-5,,107275-80-2375,107275-35821
14/09/2019,989-28-79-43574-5,,107275-94-6442,107275-35822
14/09/2019,989-28-79-13801-1,,107275-29-389,107275-35823
14/09/2019,989-28-79-13801-1,,107275-12-4920,107275-35824
14/09/2019,989-28-79-26824-4,,107275-12-707,107275-35825
14/09/2019,989-28-79-13801-1,,107275-28-9059,107275-35826
14/09/2019,989-28-79-68089-3,0.05,107275-30-1539,107275-35827
14/09/2019,989-28-79-23023-4,,107275-91-4147,107275-35828
14/09/2019,989-28-79-23023-4,,107275-3-4405,107275-35829
14/09/2019,989-28-79-74374-1,,107275-24-4919,107275-35830
14/09/2019,989-28-79-23023-4,,107275-90-919,107275-35831
14/09/2019,989-28-79-68089-3,0.05,107275-12-8650,107275-35832
14/09/2019,989-28-79-74374-1,,107275-65-6425,107275-35833
14/09/2019,989-28-79-55824-6,,107275-55-2432,107275-35834
14/09/2019,989-28-79-13801-1,,107275-57-9600,107275-35835
14/09/2019,989-28-79-23023-4,,107275-80-7023,107275-35836
14/09/2019,989-28-79-51397-9,,107275-75-1838,107275-35837
14/09/2019,989-28-79-55752-2,,107275-83-9957,107275-35838
14/09/2019,989-28-79-36485-4,,107275-37-9402,107275-35839
14/09/2019,989-28-79-71565-6,,107275-81-5712,107275-35840
14/09/2019,989-28-79-51397-9,,107275-51-3953,107275-35841
14/09/2019,989-28-79-44730-4,,107275-13-3837,107275-35842
14/09/2019,989-28-79-74374-1,,107275-16-1308,107275-35843
14/09/2019,989-28-79-40897-8,,107275-45-9136,107275-35844
14/09/2019,989-28-79-13801-1,,107275-2-1870,107275-35845
14/09/2019,989-28-79-68089-3,0.05,107275-39-9697,107275-35847
14/09/2019,989-28-79-74374-1,,107275-57-9445,107275-35848
14/09/2019,989-28-79-23023-4,,107275-8-1442,107275-35849
14/09/2019,989-28-79-68531-7,,107275-91-5097,107275-35850
14/09/2019,989-28-79-13801-1,,107275-74-8236,107275-35851
14/09/2019,989-28-79-26824-4,,107275-25-7072,107275-35852
14/09/2019,989-28-79-74374-1,,107275-39-2431,107275-35853
14/09/2019,989-28-79-40897-8,,107275-64-6927,107275-35854
14/09/2019,989-28-79-23023-4,,107275-43-9716,107275-35855
14/09/2019,989-28-79-13801-1,,107275-44-5194,107275-35856
14/09/2019,989-28-79-74374-1,,107275-47-2534,107275-35857
14/09/2019,989-28-79-13801-1,,107275-9-5824,107275-35858
14/09/2019,989-28-79-13801-1,,107275-20-1620,107275-35859
14/09/2019,989-28-79-13801-1,,107275-44-7572,107275-35860
14/09/2019,989-28-79-36485-4,,107275-11-8771,107275-35861
14/09/2019,989-28-79-68089-3,0.05,107275-46-761,107275-35862
14/09/2019,989-28-79-23023-4,,107275-71-7457,107275-35863
14/09/2019,989-28-79-71565-6,,107275-86-1528,107275-35864
14/09/2019,989-28-79-23023-4,,107275-13-1529,107275-35865
14/09/2019,989-28-79-71565-6,,107275-5-7337,107275-35866
14/09/2019,989-28-79-74374-1,,107275-23-7432,107275-35867
14/09/2019,989-28-79-71565-6,,107275-40-4176,107275-35868
14/09/2019,989-28-79-55752-2,,107275-1-9951,107275-35869
14/09/2019,989-28-79-26824-4,,107275-90-3452,107275-35870
14/09/2019,989-28-79-23023-4,,107275-51-2059,107275-35871
14/09/2019,989-28-79-71565-6,,107275-57-5865,107275-35872
14/09/2019,989-28-79-23023-4,0.13,107275-42-3818,107275-35873
14/09/2019,989-28-79-74374-1,,107275-48-1921,107275-35874
14/09/2019,989-28-79-74374-1,,107275-93-2707,107275-35875
14/09/2019,989-28-79-91028-0,,107275-48-3093,107275-35876
14/09/2019,989-28-79-14379-4,,107275-54-4743,107275-35877
14/09/2019,989-28-3705-492-6,,107275-70-463,107275-35878
14/09/2019,989-28-3705-222-9,,107275-1-6416,107275-35879
14/09/2019,989-28-79-03683-6,,107275-33-3282,107275-35880
14/09/2019,989-28-3705-222-9,,107275-73-7718,107275-35881
14/09/2019,989-28-3705-222-9,,107275-91-5225,107275-35882
14/09/2019,989-28-3705-492-6,,107275-63-9732,107275-35883
14/09/2019,989-28-3705-492-6,,107275-92-6601,107275-35884
14/09/2019,989-28-3705-222-9,,107275-73-8418,107275-35885
14/09/2019,989-28-3705-222-9,,107275-85-6668,107275-35886
14/09/2019,989-28-3705-222-9,,107275-5-9540,107275-35887
14/09/2019,989-28-3705-222-9,,107275-50-9402,107275-35888
14/09/2019,989-28-3705-492-6,,107275-34-566,107275-35889
14/09/2019,989-28-3705-222-9,,107275-89-7690,107275-35890
14/09/2019,989-28-3705-222-9,,107275-45-9064,107275-35891
14/09/2019,989-28-3705-222-9,,107275-57-6275,107275-35892
14/09/2019,989-28-3705-222-9,,107275-48-1756,107275-35893
14/09/2019,989-28-3705-222-9,,107275-10-2977,107275-35894
14/09/2019,989-28-3705-222-9,,107275-80-8782,107275-35895
14/09/2019,989-28-79-23015-9,,107275-71-9374,107275-35896
14/09/2019,989-28-3705-222-9,,107275-77-2662,107275-35897
14/09/2019,989-28-79-74374-1,,107275-69-354,107275-35898
14/09/2019,989-28-79-69807-2,,107275-7-8271,107275-35898
14/09/2019,989-28-79-26824-4,,107275-74-5710,107275-35899
14/09/2019,989-28-79-13801-1,,107275-94-3566,107275-35899
14/09/2019,989-28-79-26824-4,,107275-30-1433,107275-35900
14/09/2019,989-28-79-71565-6,,107275-43-8461,107275-35900
14/09/2019,989-28-3705-775-0,,107275-25-4538,107275-35901
14/09/2019,989-28-3705-987-7,,107275-98-9966,107275-35901
14/09/2019,989-28-79-13801-1,,107275-2-21,107275-35902
14/09/2019,989-28-79-91028-0,,107275-56-9316,107275-35902
14/09/2019,989-28-79-43574-5,,107275-28-6126,107275-35903
14/09/2019,989-28-229-9769-6,,107275-69-23,107275-35903
14/09/2019,989-28-79-82749-6,,107275-51-4137,107275-35904
14/09/2019,989-28-79-13801-1,,107275-62-3881,107275-35904
14/09/2019,989-28-3705-138-3,,107275-27-9464,107275-35905
14/09/2019,989-28-79-13801-1,,107275-45-1215,107275-35905
14/09/2019,989-28-79-40897-8,,107275-28-2044,107275-35906
14/09/2019,989-28-79-74374-1,,107275-79-6960,107275-35906
14/09/2019,989-28-3705-987-7,,107275-69-5052,107275-35907
14/09/2019,989-28-79-82125-8,,107275-84-7561,107275-35907
14/09/2019,989-28-79-43574-5,,107275-56-7883,107275-35908
14/09/2019,989-28-79-71565-6,,107275-62-2929,107275-35908
14/09/2019,989-28-79-13801-1,,107275-18-780,107275-35909
14/09/2019,989-28-79-13871-4,,107275-27-1663,107275-35909
14/09/2019,989-28-79-68089-3,0.05,107275-19-9283,107275-35910
14/09/2019,989-28-79-01991-4,,107275-99-2559,107275-35910
14/09/2019,989-28-79-11297-4,,107275-23-1278,107275-35911
14/09/2019,989-28-229-1404-4,,107275-96-8035,107275-35911
14/09/2019,989-28-229-1404-4,,107275-24-3668,107275-35912
14/09/2019,989-28-79-82197-5,,107275-8-5059,107275-35912
14/09/2019,989-28-79-68089-3,0.05,107275-18-1527,107275-35913
14/09/2019,989-28-79-11297-4,,107275-1-9376,107275-35913
14/09/2019,989-28-229-1404-4,,107275-15-4287,107275-35914
14/09/2019,989-28-79-13801-1,,107275-90-8844,107275-35914
14/09/2019,989-28-79-91028-0,,107275-21-8220,107275-35915
14/09/2019,989-28-3705-138-3,,107275-39-2346,107275-35915
14/09/2019,989-28-229-3157-7,,107275-89-906,107275-35916
14/09/2019,989-28-79-82749-6,,107275-98-9887,107275-35916
14/09/2019,989-28-79-13801-1,,107275-46-9241,107275-35917
14/09/2019,989-28-79-71565-6,,107275-57-7018,107275-35917
14/09/2019,989-28-79-69807-2,,107275-95-3693,107275-35917
14/09/2019,989-28-3705-492-6,,107275-15-3795,107275-35918
14/09/2019,989-28-79-13871-4,,107275-1-7158,107275-35918
14/09/2019,989-28-3705-592-3,,107275-28-1407,107275-35918
14/09/2019,989-28-79-23023-4,,107275-5-2213,107275-35918
15/09/2019,989-28-79-22871-2,0.15,107276-1-6304,107275-35959
15/09/2019,989-28-3705-136-9,,107276-63-5379,107276-35919
15/09/2019,989-28-3705-054-6,,107276-62-3614,107276-35920
15/09/2019,989-28-3705-987-7,,107276-59-7937,107276-35921
15/09/2019,989-28-3705-054-6,,107276-79-1996,107276-35922
15/09/2019,989-28-3705-987-7,,107276-16-2215,107276-35923
15/09/2019,989-28-3705-007-2,,107276-89-3170,107276-35924
15/09/2019,989-28-3705-987-7,,107276-74-2276,107276-35925
15/09/2019,989-28-3705-987-7,,107276-49-2418,107276-35926
15/09/2019,989-28-3705-966-2,,107276-30-7904,107276-35927
15/09/2019,989-28-3705-007-2,,107276-61-826,107276-35928
15/09/2019,989-28-3705-583-1,,107276-68-1839,107276-35929
15/09/2019,989-28-3705-007-2,,107276-11-7986,107276-35930
15/09/2019,989-28-3705-592-3,,107276-7-787,107276-35931
15/09/2019,989-28-3705-007-2,,107276-20-669,107276-35932
15/09/2019,989-28-3705-987-7,,107276-37-2654,107276-35933
15/09/2019,989-28-3705-007-2,,107276-66-5135,107276-35934
15/09/2019,989-28-3705-966-2,,107276-38-3565,107276-35935
15/09/2019,989-28-3705-592-3,,107276-59-7354,107276-35936
15/09/2019,989-28-3705-987-7,,107276-16-2707,107276-35937
15/09/2019,989-28-3705-369-1,,107276-32-461,107276-35938
15/09/2019,989-28-3705-007-2,,107276-49-824,107276-35939
15/09/2019,989-28-3705-007-2,,107276-91-6211,107276-35940
15/09/2019,989-28-3705-007-2,,107276-45-4970,107276-35941
15/09/2019,989-28-3705-649-4,,107276-97-2982,107276-35942
15/09/2019,989-28-3705-987-7,,107276-54-762,107276-35943
15/09/2019,989-28-3705-007-2,,107276-19-431,107276-35944
15/09/2019,989-28-3705-007-2,,107276-29-7978,107276-35945
15/09/2019,989-28-3705-138-3,,107276-70-9507,107276-35946
15/09/2019,989-28-3705-007-2,,107276-75-3164,107276-35947
15/09/2019,989-28-79-45675-7,,107276-26-8375,107276-35948
15/09/2019,989-28-79-45675-7,,107276-98-7049,107276-35949
15/09/2019,989-28-79-86624-2,,107276-12-4575,107276-35950
15/09/2019,989-28-79-45675-7,,107276-88-2354,107276-35951
15/09/2019,989-28-79-22871-2,,107276-44-9110,107276-35952
15/09/2019,989-28-79-16826-1,,107276-74-6311,107276-35953
15/09/2019,989-28-79-82197-5,,107276-74-5114,107276-35954
15/09/2019,989-28-79-45675-7,,107276-76-4831,107276-35955
15/09/2019,989-28-79-01991-4,,107276-27-9031,107276-35956
15/09/2019,989-28-79-86624-2,,107276-74-6394,107276-35957
15/09/2019,989-28-79-01991-4,,107276-64-7147,107276-35958
15/09/2019,989-28-79-45675-7,,107276-45-211,107276-35960
15/09/2019,989-28-79-21991-8,,107276-99-5694,107276-35961
15/09/2019,989-28-79-45675-7,,107276-57-5185,107276-35962
15/09/2019,989-28-79-13871-4,,107276-91-4655,107276-35963
15/09/2019,989-28-79-13871-4,,107276-35-2855,107276-35964
15/09/2019,989-28-79-82125-8,,107276-22-7784,107276-35965
15/09/2019,989-28-79-69807-2,,107276-95-6237,107276-35966
15/09/2019,989-28-79-13871-4,,107276-35-2854,107276-35967
15/09/2019,989-28-79-69807-2,,107276-95-6236,107276-35968
15/09/2019,989-28-79-05670-4,,107276-54-6565,107276-35969
15/09/2019,989-28-79-13871-4,,107276-93-2511,107276-35970
15/09/2019,989-28-79-82749-6,,107276-14-9768,107276-35971
15/09/2019,989-28-79-13871-4,,107276-66-4980,107276-35972
15/09/2019,989-28-79-69807-2,,107276-68-2336,107276-35973
15/09/2019,989-28-79-05670-4,,107276-10-8265,107276-35974
15/09/2019,989-28-79-82125-8,,107276-22-7783,107276-35975
15/09/2019,989-28-79-05670-4,,107276-92-6360,107276-35976
15/09/2019,989-28-79-05670-4,,107276-10-6198,107276-35977
15/09/2019,989-28-79-05670-4,,107276-92-8296,107276-35978
15/09/2019,989-28-79-13871-4,,107276-91-4654,107276-35979
15/09/2019,989-28-79-82125-8,,107276-90-1044,107276-35980
15/09/2019,989-28-654-0047-4,,107276-24-2863,107276-35981
15/09/2019,989-28-229-5891-8,0.1,107276-65-9563,107276-35982
15/09/2019,989-28-229-3157-7,,107276-92-93,107276-35983
15/09/2019,989-28-229-7592-2,,107276-50-5374,107276-35984
15/09/2019,989-28-229-5891-8,0.1,107276-88-2756,107276-35985
15/09/2019,989-28-229-1404-4,,107276-62-9841,107276-35986
15/09/2019,989-28-229-1404-4,,107276-52-357,107276-35987
15/09/2019,989-28-229-1404-4,,107276-90-4303,107276-35988
15/09/2019,989-28-229-5891-8,0.1,107276-53-3492,107276-35989
15/09/2019,989-28-229-6632-6,,107276-50-434,107276-35990
15/09/2019,989-28-229-7592-2,,107276-55-16,107276-35991
15/09/2019,989-28-229-3157-7,,107276-80-9036,107276-35992
15/09/2019,989-28-229-5891-8,0.1,107276-37-6691,107276-35993
15/09/2019,989-28-229-0197-6,,107276-1-3994,107276-35994
15/09/2019,989-28-229-9769-6,,107276-72-1958,107276-35995
15/09/2019,989-28-229-1404-4,,107276-58-8120,107276-35996
15/09/2019,989-28-229-9769-6,,107276-48-6440,107276-35997
15/09/2019,989-28-229-9769-6,,107276-8-1634,107276-35998
15/09/2019,989-28-229-7592-2,,107276-98-1028,107276-35999
15/09/2019,989-28-229-1404-4,,107276-93-3516,107276-36000
15/09/2019,989-28-229-9769-6,,107276-35-4482,107276-36001
15/09/2019,989-28-229-7592-2,,107276-4-8111,107276-36002
15/09/2019,989-28-229-0197-6,,107276-46-9856,107276-36003
15/09/2019,989-28-229-6632-6,,107276-76-354,107276-36004
15/09/2019,989-28-229-9769-6,,107276-26-7338,107276-36005
15/09/2019,989-28-79-23023-4,,107276-82-3978,107276-36006
15/09/2019,989-28-79-26824-4,,107276-53-1607,107276-36007
15/09/2019,989-28-79-13801-1,,107276-87-4275,107276-36008
15/09/2019,989-28-79-91028-0,,107276-94-4152,107276-36009
15/09/2019,989-28-79-13801-1,,107276-96-1853,107276-36010
15/09/2019,989-28-79-23023-4,,107276-25-3771,107276-36011
15/09/2019,989-28-79-74374-1,,107276-61-5688,107276-36012
15/09/2019,989-28-79-74374-1,,107276-64-6920,107276-36013
15/09/2019,989-28-79-23023-4,,107276-14-331,107276-36014
15/09/2019,989-28-79-23023-4,,107276-67-6915,107276-36015
15/09/2019,989-28-79-40897-8,,107276-83-5321,107276-36016
15/09/2019,989-28-79-55824-6,,107276-73-4489,107276-36017
15/09/2019,989-28-79-91028-0,,107276-97-1369,107276-36018
15/09/2019,989-28-79-26824-4,,107276-59-9499,107276-36019
15/09/2019,989-28-79-36485-4,,107276-28-1652,107276-36020
15/09/2019,989-28-79-91028-0,,107276-41-2429,107276-36021
15/09/2019,989-28-79-23023-4,,107276-94-7830,107276-36022
